醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
1542040050,三聖醫院,醫院,(07)6818495,高雄市美濃區合和里合和路５６號及５８號，成功路１８２－２號,高屏業務組,3,"復健－物理治療業務,門診診療,住院診療","家醫科,骨科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上看診、星期日晚上休診,-,64000,20100629
1502081175,邱外科醫院,綜合醫院,(07)3364131,高雄市苓雅區成功一路１３７號１－６樓,高屏業務組,3,"急診業務,門診診療,住院診療","家醫科,內科,外科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,20060101
0902080013,阮綜合醫療社團法人阮綜合醫院,綜合醫院,(07)3351121,高雄市苓雅區成功一路１６２號，１５６號,高屏業務組,2,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,急診業務,門診診療,住院診療,血液透析,分娩,義肢業務,胸部低劑量電腦斷層檢查,腹膜透析業務","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,神經科,精神科,復健科,整形外科,職業醫學科,急診醫學科,牙科,口腔顎面外科,麻醉科,核子醫學科,放射腫瘤科,放射診斷科,解剖病理科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,急救責任醫院，急診服務時段為24小時（全年）,64000,20070901
0502080015,國軍高雄總醫院附設民眾診療服務處,綜合醫院,(07)7496751,高雄市苓雅區建軍路５號,高屏業務組,2,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,急診業務,門診診療,住院診療,血液透析,分娩,精神病患者居家照護,義肢業務,胸部低劑量電腦斷層檢查,精神科日間住院治療,腹膜透析業務","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,神經科,精神科,復健科,整形外科,急診醫學科,牙科,口腔顎面外科,家庭牙醫科,中醫一般科,麻醉科,核子醫學科,放射腫瘤科,放射診斷科,解剖病理科,臨床病理科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,急診全年無休,64000,19950301
1107350015,天主教聖功醫療財團法人聖功醫院,綜合醫院,(07)2238153,高雄市苓雅區建國一路３５２號,高屏業務組,3,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,復健－語言治療業務,急診業務,門診診療,住院診療,血液透析,分娩,胸部低劑量電腦斷層檢查,腹膜透析業務","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,耳鼻喉科,神經科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,本院提供24小時急診服務,64000,20150202
0102080026,高雄市立凱旋醫院,精神科醫院,(07)7513171,高雄市苓雅區凱旋二路１３０號,高屏業務組,2,"復健－物理治療業務,急診業務,門診診療,住院診療,精神病患者居家照護,精神科日間住院治療","兒科,神經科,精神科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,19950301
0102080017,高雄市立民生醫院,綜合醫院,(07)7511131,高雄市苓雅區凱旋二路１３４號,高屏業務組,3,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,復健－語言治療業務,急診業務,門診診療,住院診療,血液透析,分娩,胸部低劑量電腦斷層檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,皮膚科,神經科,復健科,整形外科,職業醫學科,急診醫學科,牙科,麻醉科,放射診斷科,解剖病理科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,19950301
1202080029,信義醫療財團法人高雄基督教醫院,醫院,(07)3321111,高雄市苓雅區華新街８６號,高屏業務組,3,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,腹膜透析業務","家醫科,內科,眼科,皮膚科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,掛號時間:星期一至五早上08:00至11:30，下午13:30至17:00，星期六早上08:00至11:30，星期六下午及星期日不看診,64000,19950301
1502060014,蕭志文醫院,醫院,(07)2240252,高雄市新興區七賢一路１０２號,高屏業務組,3,,,20240920,,,64000,19950301
1507330011,七賢脊椎外科醫院,醫院,(07)2385878,高雄市新興區七賢一路４２０號Ｂ１－８樓,高屏業務組,3,"復健－物理治療業務,門診診療,住院診療","內科,骨科,神經外科,復健科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,20150107
1502061208,新華醫院,醫院,(07)2876080,高雄市新興區七賢二路９７號地下１層，地上１至４層,高屏業務組,3,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療","內科,復健科",,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,64000,20091029
